id,codorigem,munorigem,coddest,mundest,VAR01
15522,4104303,Campo Mourão,4115200,Maringá,3
15826,4120309,PORTO VITÓRIA,4119905,Ponta Grossa,1
8667,3124203,Espera Feliz,3106200,Belo Horizonte,1
6362,2701209,CACIMBINHAS,2708006,Santana do Ipanema,1
3807,2312601,SÃO LUÍS DO CURU,2312601,São Luís do Curu,1
15328,4101606,ARAPOTI,4112009,JAGUARIAIVA,2
17990,4304630,Capão da Canoa,4314902,Porto Alegre,1
11953,3303955,PINHEIRAL,3304003,Piraí,1
13655,3508207,BURITIZAL,3543402,Ribeirão Preto,1
8236,2932002,UAUÁ,2932002,Uauá,1
1705,2103109,CEDRAL,2103703,Cururupu,1
4998,2503902,Camalaú,2509701,Monteiro,4
6983,2901601,ANTAS,2907806,Cícero Dantas,1
10132,3140530,MARTINS SOARES,3139508,Manhumirim,2
19025,5107180,RIBEIRÃO CASCALHEIRA,5101803,Barra do Garças,2
8585,3106408,Belo Vale,3106200,Belo Horizonte,2
11305,3151602,Planura,3170107,Uberaba,3
9333,3120904,Curvelo,3120904,Curvelo,6
14721,4104501,CAPANEMA,4104808,Cascavel,2
11190,3145356,NOVO ORIENTE DE MINAS,3168606,Teófilo Otoni,6
11344,3108552,BRASILÂNDIA DE MINAS,3170404,Unaí,1
10597,3138302,LEANDRO FERREIRA,3151404,Pitangui,1
11002,3163508,SÃO JOSÉ DO JACURI,3162807,São João Evangelista,2
7146,2918506,JUSSARA,2910800,Feira de Santana,1
18910,5000906,ANTÔNIO JOÃO,5006606,Ponta Porã,6
16411,4203006,Caçador,4205407,Florianópolis,2
1191,1708304,GOIANORTE,1709302,Guaraí,2
12632,3530904,MOMBUCA,3509502,Campinas,1
9523,3100500,AÇUCENA,3127701,Governador Valadares,2
5737,2614303,MOREILÂNDIA,2609907,Ouricuri,1
7698,2925402,POTIRAGUÁ,2919702,Macarani,1
9261,3165008,SÃO TIAGO,3118304,Conselheiro Lafaiete,1
3061,2209500,SANTO INÁCIO DO PIAUÍ,2211001,Teresina,2
19658,5222302,Vila Propício,5205406,Ceres,1
8831,3156809,Sabinópolis,3106200,Belo Horizonte,1
5005,2510659,Parari,2509701,Monteiro,1
20265,5211602,IVOLÂNDIA,5220108,São Luís de Montes Belos,2
13327,3517901,GUARACI,3533908,Olímpia,4
11703,3201209,Cachoeiro de Itapemirim,3205309,Vitória,7
8219,2915601,ITAMARAJU,2931350,Teixeira de Freitas,2
10828,3119708,CORONEL XAVIER CHAVES,3154200,Resende Costa,1
1733,2101970,BOA VISTA DO GURUPI,2104677,GOVERNADOR NUNES FREIRE,2
8007,2925204,Pojuca,2927408,Salvador,2
11619,3204252,PONTO BELO,3203601,Mucurici,1
9753,3123106,DORES DE GUANHÃES,3131703,ITABIRA,1
17096,4302907,CACEQUI,4302907,Cacequi,1
14347,3541000,PRAIA GRANDE,3551009,SÃO VICENTE,3
19536,5218904,RUBIATABA,5201108,Anápolis,1
10998,3148400,PAULISTAS,3162807,São João Evangelista,2
9122,3129301,Iapu,3113404,Caratinga,1
18337,4315107,Porto Xavier,4317509,Santo Ângelo,4
19042,5103304,COMODORO,5102504,Cáceres,2
2290,2112506,TUTÓIA,2112506,Tutóia,2
9213,3117702,CONCEIÇÃO DO RIO VERDE,3117702,Conceição do Rio Verde,1
15162,4116950,NOVA ESPERANÇA DO SUDOESTE,4108403,Francisco Beltrão,5
4834,2502201,BOM JESUS,2507507,João Pessoa,1
11213,3168606,TEÓFILO OTONI,3168606,Teófilo Otoni,8
14646,4120507,Primeiro de Maio,4103701,Cambé,1
8503,3129509,Ibiá,3104007,Araxá,2
8826,3155702,Rio Piracicaba,3106200,Belo Horizonte,1
20126,5215009,NOVA VENEZA,5214507,Nerópolis,1
2623,2205607,LANDRI SALES,2205607,Landri Sales,1
14022,3503307,Araras,3550308,São Paulo,2
19492,5205109,CATALÃO,5201108,Anápolis,2
12256,3527702,LUIZIÂNIA,3502804,Araçatuba,2
1631,2102903,CARUTAPERA,2102903,Carutapera,1
4475,2412302,SÃO JOSÉ DO CAMPESTRE,2412302,São José do Campestre,1
19639,5206404,Crixás,5205406,Ceres,1
11053,3144102,MUZAMBINHO,3164704,São Sebastião do Paraíso,1
12872,3504909,BANANAL,3518404,Guaratinguetá,1
4433,2407906,MONTE DAS GAMELEIRAS,2411205,SANTA CRUZ,1
12975,3552106,Socorro,3522604,Itapira,1
18923,5007109,RIBAS DO RIO PARDO,5007109,Ribas do Rio Pardo,1
14465,3530201,Mirante do Paranapanema,3554300,Teodoro Sampaio,1
4707,2513901,São Bento,2504306,Catolé do Rocha,1
6318,2706505,PASSO DE CAMARAGIBE,2706505,Passo de Camaragibe,1
1856,2109452,RAPOSA,2107506,Paço do Lumiar,1
13739,3546108,SANTA CLARA D'OESTE,3546603,Santa Fé do Sul,3
6691,2925204,POJUCA,2900702,Alagoinhas,3
4220,2413607,SEVERIANO MELO,2408003,MOSSORÓ,2
15318,4122909,Salto do Itararé,4111803,Jacarezinho,2
19950,5221007,Taquaral de Goiás,5208905,Goiás,1
19709,5214804,NOVA AURORA,5208509,Goiandira,1
19379,5107701,ROSÁRIO OESTE,5107701,Rosário Oeste,2
6614,2801207,Canindé de São Francisco,2804607,Nossa Senhora das Dores,2
17848,4305801,CONSTANTINA,4314100,Passo Fundo,1
12265,3537404,Pereira Barreto,3502804,Araçatuba,3
15887,4105102,CENTENÁRIO DO SUL,4122404,ROLÂNDIA,2
8908,3170206,Uberlândia,3106218,Belo Horizonte,1
17441,4310801,IVOTI,4307609,Estância Velha,2
7099,2903607,BIRITINGA,2910800,Feira de Santana,1
11363,3107208,BOCAINA DE MINAS,3170701,Varginha,1
6749,2914109,IPUPIARA,2903201,Barreiras,1
16747,4217956,TIGRINHOS,4212106,PALMITOS,1
2024,2108058,PAULINO NEVES,2110609,SÃO BERNARDO,1
5534,2600104,Afogados da Ingazeira,2606002,Garanhuns,1
20254,5202601,Aurilândia,5220108,São Luís de Montes Belos,3
3527,2304608,GENERAL SAMPAIO,2306306,ITAPAGÉ,1
14949,4108205,Formosa do Oeste,4106902,Curitiba,1
2657,2204006,Francinópolis,2207009,Oeiras,1
2138,2105005,Humberto de Campos,2111300,São Luís,5
14885,4106506,CORONEL VIVIDA,4106506,Coronel Vivida,2
14163,3532603,Nhandeara,3550308,São Paulo,1
4725,2511400,PICUÍ,2505105,Cuité,2
12198,3527256,LOURDES,3502101,Andradina,1
19614,5215801,Palmelo,5204508,Caldas Novas,1
5678,2609402,Moreno,2607901,Jaboatão dos Guararapes,2
10209,3104106,ARCEBURGO,3143203,Monte Santo de Minas,1
10577,3149903,PERDÕES,3149903,Perdões,1
1582,2107258,NOVA COLINAS,2101400,BALSAS,5
43,1100114,JARU,1100114,Jaru,3
19046,5103957,GLÓRIA D'OESTE,5102504,CÁCERES,2
732,1507607,SÃO MIGUEL DO GUAMÁ,1502400,Castanhal,4
14910,4102604,Barracão,4106902,Curitiba,1
12961,3522802,Itaporanga,3522406,Itapeva,4
8387,3148509,PAVÃO,3100906,Águas Formosas,1
1079,1714302,Nazaré,1702109,Araguaína,3
10578,3150802,PIRANGA,3150802,Piranga,1
6529,2805000,PEDRA MOLE,2802304,Frei Paulo,1
8459,3165560,SEM-PEIXE,3102308,Alvinópolis,1
12952,3508009,Buri,3522406,Itapeva,6
9250,3150307,PIEDADE DO RIO GRANDE,3118304,Conselheiro Lafaiete,1
17563,4305900,CORONEL BICACO,4310207,Ijuí,1
5597,2606804,Igarassu,2606804,Igarassu,2
1876,2106003,LIMA CAMPOS,2108207,PEDREIRAS,5
10641,3143005,MONTE BELO,3151800,Poços de Caldas,1
12049,3306206,Vassouras,3304557,Rio de Janeiro,1
9809,3143153,MONTE FORMOSO,3133303,ITAOBIM,2
16972,4201604,Arroio Trinta,4219309,Videira,5
8793,3149309,Pedro Leopoldo,3106200,Belo Horizonte,4
1040,1720978,TALISMÃ,1700707,Alvorada,1
5935,2614006,Serrita,2611606,Recife,1
13814,3550803,SÃO SEBASTIÃO DA GRAMA,3548906,São Carlos,1
33,1100031,CABIXI,1100064,Colorado do Oeste,3
14963,4110508,Ipiranga,4106902,Curitiba,1
14074,3513603,Cunha,3550308,São Paulo,2
1543,2103554,CONCEIÇÃO DO LAGO-AÇU,2101202,Bacabal,5
12901,3546801,SANTA ISABEL,3518800,Guarulhos,2
2300,2102507,CAJARI,2112803,VIANA,2
2190,2108306,Penalva,2111300,São Luís,4
6454,2802304,Frei Paulo,2800308,Aracaju,1
2904,2201572,BELÉM DO PIAUÍ,2211001,Teresina,1
16448,4211009,Mondaí,4205407,Florianópolis,1
2110,2103208,Chapadinha,2111300,São Luís,7
763,1501006,Aveiro,1503606,Itaituba,4
12903,3519071,Hortolândia,3519071,Hortolândia,3
17978,4302659,BROCHIER,4314902,Porto Alegre,1
6744,2909406,Cotegipe,2903201,Barreiras,6
17300,4314423,PICADA CAFÉ,4305108,Caxias do Sul,1
6799,2912509,IBIPITANGA,2904100,Boquira,1
18604,4302204,Boa Vista do Buricá,4321907,Três Passos,1
12974,3527009,Lindóia,3522604,Itapira,2
19095,5107354,São José do Xingu,5103353,Confresa,3
2168,2106706,Mirador,2111300,São Luís,3
17664,4320453,SÉRIO,4311403,Lajeado,7
6583,2803609,LARANJEIRAS,2803609,Laranjeiras,1
5081,2505006,Cubati,2511400,Picuí,1
14004,3550001,SÃO LUÍS DO PARAITINGA,3550001,São Luís do Paraitinga,1
6123,2703700,JARAMATAIA,2700300,Arapiraca,5
1818,2102705,CANTANHEDE,2105401,ITAPECURU MIRIM,2
10274,3143302,MONTES CLAROS,3143302,Montes Claros,9
18021,4308706,Gaurama,4314902,Porto Alegre,1
14029,3504909,Bananal,3550308,São Paulo,2
15022,4121208,QUITANDINHA,4106902,Curitiba,2
20062,5222302,VILA PROPÍCIO,5211800,JARAGUÁ,1
7022,2919959,MAETINGA,2908705,Condeúba,1
7132,2914000,Ipirá,2910800,Feira de Santana,5
8279,2903706,BOA NOVA,2933307,Vitória da Conquista,2
12221,3502705,APIAÍ,3502705,Apiaí,1
6282,2704708,MARECHAL DEODORO,2704708,Marechal Deodoro,1
12764,3513108,CRAVINHOS,3513108,Cravinhos,3
2298,2101004,ARARI,2112803,VIANA,2
9097,3115458,CATUJI,3113008,Caraí,1
14200,3540002,Pompéia,3550308,São Paulo,1
15772,4119509,PIRAQUARA,4119509,Piraquara,1
14331,3550407,SÃO PEDRO,3550407,São Pedro,2
9795,3101300,ALAGOA,3133006,Itamonte,1
20227,5218052,PORTEIRÃO,5218805,Rio Verde,3
18681,4309209,GRAVATAÍ,4323002,Viamão,1
8186,2924603,PINDOBAÇU,2930105,Senhor do Bonfim,4
19783,5207105,DIORAMA,5208707,Goiânia,2
18717,5004908,JARAGUARI,5001508,Bandeirantes,1
7068,2910701,EUCLIDES DA CUNHA,2910701,Euclides da Cunha,5
3736,2310308,PARAMBU,2310308,Parambu,1
5826,2601052,ARAÇOIABA,2611606,Recife,1
17013,4219705,XAXIM,4219705,Xaxim,2
16201,4200754,ALTO BELA VISTA,4204202,Chapecó,1
15268,4120606,PRUDENTÓPOLIS,4110706,IRATI,2
15087,4128104,Umuarama,4106921,Curitiba,1
12833,3523701,ITIRAPUÃ,3516200,Franca,6
3031,2207777,PATOS DO PIAUÍ,2211001,Teresina,1
7878,2904704,Buerarema,2927408,Salvador,1
5928,2613206,São João,2611606,Recife,1
5594,2609154,MANARI,2606606,Ibimirim,1
10060,3154705,RIBEIRÃO VERMELHO,3138203,Lavras,6
4769,2507200,ITATUBA,2506806,Ingá,1
11008,3128402,GUARANI,3162906,São João Nepomuceno,1
5483,2614501,SURUBIM,2604106,Caruaru,2
18023,4308904,Getúlio Vargas,4314902,Porto Alegre,1
15784,4101606,ARAPOTI,4119905,Ponta Grossa,2
12164,3500501,ÁGUAS DE LINDÓIA,3501905,AMPARO,2
10169,3135456,JENIPAPO DE MINAS,3141801,Minas Novas,1
3142,2211407,VÁRZEA GRANDE,2211407,Várzea Grande,1
14915,4103909,Campina da Lagoa,4106902,Curitiba,1
14798,4127502,Tibagi,4104907,Castro,1
14035,3506003,Bauru,3550308,São Paulo,4
20296,5209200,GUAPÓ,5221403,Trindade,1
6056,2612703,SANTA MARIA DO CAMBUCÁ,2614501,Surubim,1
11029,3163706,SÃO LOURENÇO,3163706,SÃO LOURENÇO,4
18370,4300307,ALECRIM,4317905,Santo Cristo,1
4234,2401206,Arês,2408102,Natal,4
14691,4101002,AMPÉRE,4104501,CAPANEMA,1
3025,2207405,PALMEIRA DO PIAUÍ,2211001,Teresina,1
9458,3153707,QUARTEL GERAL,3123205,Dores do Indaiá,2
128,1100700,CAMPO NOVO DE RONDÔNIA,1100205,Porto Velho,2
20061,5219902,SÃO FRANCISCO DE GOIÁS,5211800,Jaraguá,2
11929,3303500,Nova Iguaçu,3303500,Nova Iguaçu,8
12809,3515400,FARTURA,3515400,Fartura,1
12280,3503208,ARARAQUARA,3503208,Araraquara,9
2250,2112209,Timon,2111300,São Luís,5
17643,4309159,GRAMADO XAVIER,4311403,Lajeado,1
2359,2206100,MATIAS OLÍMPIO,2201200,BARRAS,1
4822,2500809,ARAÇAGI,2507507,João Pessoa,1
5106,2504504,CONDADO,2512101,POMBAL,1
16575,4217402,Schroeder,4208906,Jaraguá do Sul,5
53,1100098,ESPIGÃO D'OESTE,1100122,Ji-Paraná,1
1791,2104800,Grajaú,2105302,Imperatriz,2
844,1505486,PACAJÁ,1505486,Pacajá,1
569,1502103,Cametá,1501402,Belém,5
17688,4318614,SÃO JOSÉ DO SUL,4312401,Montenegro,4
8783,3147402,Paraopeba,3106200,Belo Horizonte,1
15029,4122305,Rio Negro,4106902,Curitiba,5
13397,3519907,IEPÊ,3535507,PARAGUAÇU PAULISTA,1
15755,4126652,SULINA,4118501,Pato Branco,5
1711,2111789,SERRANO DO MARANHÃO,2103703,Cururupu,1
19672,5207501,ESTRELA DO NORTE,5207501,Estrela do Norte,1
14712,4103024,BOA ESPERANÇA DO IGUAÇU,4104808,Cascavel,1
6334,2705804,OLHO D'ÁGUA DO CASADO,2707107,Piranhas,1
1208,1721257,Tupirama,1709302,Guaraí,1
9711,3125903,FERROS,3131307,Ipatinga,2
16241,4207684,IPUAÇU,4204202,Chapecó,2
1366,1702109,Araguaína,1721000,Palmas,6
9897,3142254,Miravânia,3135209,Januária,2
4481,2409332,SANTA MARIA,2412609,São Paulo do Potengi,1
9554,3127370,Goiabeira,3127701,Governador Valadares,4
3324,2304350,FORQUILHA,2304350,Forquilha,1
6998,2906402,Candeal,2908408,Conceição do Coité,1
16360,4217105,SÃO MARTINHO,4204608,Criciúma,1
6512,2803807,MALHADA DOS BOIS,2801603,Cedro de São João,1
15299,4100103,ABATIÁ,4111803,Jacarezinho,1
9154,3116407,CLARAVAL,3115102,Cássia,1
7898,2907608,Central,2927408,Salvador,1
4392,2408409,OLHO-D'ÁGUA DO BORGES,2409407,Pau dos Ferros,2
16204,4201653,Arvoredo,4204202,Chapecó,6
10611,3102001,ALTEROSA,3151800,Poços de Caldas,1
1199,1716307,Pau d'Arco,1709302,Guaraí,1
8533,3105608,BARBACENA,3105608,Barbacena,6
9476,3124807,ESTRELA DO SUL,3124807,Estrela do Sul,1
6357,2707909,SANTA LUZIA DO NORTE,2707701,Rio Largo,1
12959,3522406,Itapeva,3522406,Itapeva,7
18081,4317806,Santo Augusto,4314902,Porto Alegre,1
13623,3509908,CANANÉIA,3542602,Registro,5
17808,4316428,SAGRADA FAMÍLIA,4313706,Palmeira das Missões,6
8639,3117306,Conceição das Alagoas,3106200,Belo Horizonte,1
3910,2314102,Viçosa do Ceará,2313401,Tianguá,3
18147,4317509,Santo Ângelo,4314922,Porto Alegre,1
11521,3200102,Afonso Cláudio,3201308,Cariacica,1
6215,2702801,Flexeiras,2704302,Maceió,4
2694,2202000,BURITI DOS LOPES,2207702,Parnaíba,6
7965,2918357,João Dourado,2927408,Salvador,1
5779,2616001,VENTUROSA,2610905,Pesqueira,2
6986,2911857,HELIÓPOLIS,2907806,Cícero Dantas,1
16873,4202156,Belmonte,4217204,São Miguel do Oeste,6
7608,2920809,MARCIONÍLIO SOUZA,2918001,Jequié,1
1213,1702000,Araguaçu,1709500,Gurupi,5
10802,3164407,SÃO SEBASTIÃO DA BELA VISTA,3152501,POUSO ALEGRE,5
18076,4317301,Santa Vitória do Palmar,4314902,Porto Alegre,2
13631,3523305,ITARIRI,3542602,Registro,1
12513,3536109,PARDINHO,3507506,BOTUCATU,6
19782,5206909,DAVINÓPOLIS,5208707,Goiânia,2
11574,3201902,DOMINGOS MARTINS,3201902,Domingos Martins,2
15037,4124707,São Jerônimo da Serra,4106902,Curitiba,1
1797,2106102,LORETO,2105302,Imperatriz,1
10797,3159605,Santa Rita do Sapucaí,3152501,Pouso Alegre,3
14983,4114401,Mangueirinha,4106902,Curitiba,1
3325,2105302,Imperatriz,2304400,Fortaleza,1
855,1504950,NOVA ESPERANÇA DO PIRIÁ,1505502,Paragominas,1
16017,4128625,Alto Paraíso,4128104,Umuarama,5
9767,3117207,CONCEIÇÃO DAS PEDRAS,3132404,Itajubá,4
16523,4217402,SCHROEDER,4206504,Guaramirim,1
16854,4204459,CORONEL MARTINS,4216909,SÃO LOURENÇO DO OESTE,2
589,1503754,Jacareacanga,1501402,Belém,1
9073,3111507,CAMPOS ALTOS,3111507,Campos Altos,1
8921,3120607,Crucilândia,3106705,Betim,3
10638,3134806,JACUÍ,3151800,Poços de Caldas,1
748,1502772,CURIONÓPOLIS,1502772,Curionópolis,1
17901,4316600,SANANDUVA,4314100,Passo Fundo,1
11125,3124401,ESPÍRITO SANTO DO DOURADO,3167400,Silvianópolis,1
502,1503309,Igarapé-Miri,1500107,Abaetetuba,4
8838,3159001,SANTANA DO RIACHO,3106200,Belo Horizonte,1
15748,4115309,Mariópolis,4118501,Pato Branco,5
17110,4309753,Ibarama,4303004,Cachoeira do Sul,4
5680,2613701,SÃO LOURENÇO DA MATA,2607901,JABOATÃO DOS GUARARAPES,1
14644,4102802,Bela Vista do Paraíso,4103701,Cambé,2
2242,2111706,São Vicente Ferrer,2111300,São Luís,3
18281,4320321,SENADOR SALGADO FILHO,4317202,SANTA ROSA,2
4098,2413201,Senador Georgino Avelino,2404200,Goianinha,1
17654,4314159,Paverama,4311403,Lajeado,1
744,1506583,SANTA MARIA DAS BARREIRAS,1502707,CONCEIÇÃO DO ARAGUAIA,2
4980,2513851,SANTO ANDRÉ,2507705,Juazeirinho,1
3199,2308104,Mauriti,2302503,Brejo Santo,1
18453,4300570,Alto Feliz,4319505,São Sebastião do Caí,2
17025,4301008,ARROIO DO MEIO,4301008,Arroio do Meio,1
17514,4318200,São Francisco de Paula,4309100,Gramado,1
11201,3157104,SALTO DA DIVISA,3168606,Teófilo Otoni,2
16549,4208302,Itapema,4208203,Itajaí,3
5253,2517209,VIEIRÓPOLIS,2516201,Sousa,6
14293,3505500,Barretos,3550314,São Paulo,1
6980,2907707,CHORROCHÓ,2907707,Chorrochó,2
18035,4311106,Jaguari,4314902,Porto Alegre,1
552,1500404,Alenquer,1501402,Belém,2
309,1300805,Borba,1301902,Itacoatiara,1
12117,3300100,Angra dos Reis,3306305,Volta Redonda,2
4363,2408904,PARELHAS,2408904,Parelhas,2
9186,3133006,Itamonte,3115508,Caxambu,1
16736,4204756,CUNHATAÍ,4212106,PALMITOS,1
5539,2602100,BOM CONSELHO,2606002,GARANHUNS,6
14856,4123600,SANTA INÊS,4105904,COLORADO,3
9096,3113008,CARAÍ,3113008,Caraí,1
2584,2210391,SÃO MIGUEL DO FIDALGO,2203909,FLORIANO,1
13435,3548401,Santópolis do Aguapeí,3537305,Penápolis,2
15980,4120853,QUATRO PONTES,4127700,TOLEDO,2
2494,2107308,NOVA IORQUE,2203909,Floriano,2
6662,2807006,SÃO MIGUEL DO ALEIXO,2806008,Ribeirópolis,1
8111,2909505,Cravolândia,2928703,Santo Antônio de Jesus,1
9181,3114808,CARVALHOS,3115508,CAXAMBU,3
9587,3157252,SANTA BÁRBARA DO LESTE,3127701,Governador Valadares,1
902,1507003,Santo Antônio do Tauá,1506500,Santa Isabel do Pará,1
6448,2801405,Carira,2800308,Aracaju,1
18098,4319802,São Vicente do Sul,4314902,Porto Alegre,1
15002,4118105,Paranacity,4106902,Curitiba,1
919,1503903,JURUTI,1506807,Santarém,3
20368,2704302,Maceió,5300108,Brasília,4
3020,2207009,Oeiras,2211001,Teresina,6
3178,2301208,ARACOIABA,2302107,BATURITÉ,3
18331,4313425,NOVO MACHADO,4317509,Santo Ângelo,1
10184,3127339,Gameleiras,3142908,Monte Azul,2
16727,4211900,PALHOÇA,4211900,Palhoça,2
15375,4123956,Santa Mônica,4113502,Loanda,2
11827,3301207,CARMO,3301207,Carmo,1
15016,4120002,Porecatu,4106902,Curitiba,2
1219,1705607,CONCEIÇÃO DO TOCANTINS,1709500,Gurupi,1
14408,3552403,SUMARÉ,3552403,SUMARÉ,5
14350,3546256,SANTA CRUZ DA ESPERANÇA,3551504,Serrana,1
9717,3131307,IPATINGA,3131307,Ipatinga,5
2260,2112852,VILA NOVA DOS MARTÍRIOS,2111300,São Luís,1
11850,3304300,Rio Bonito,3301900,Itaboraí,4
17934,4301305,ARROIO GRANDE,4314407,Pelotas,3
15227,4127965,TURVO,4109401,Guarapuava,6
17263,4314001,PARAÍ,4304903,Casca,2
9577,3148400,PAULISTAS,3127701,Governador Valadares,3
7712,2920502,MARACÁS,2920502,Maracás,1
5888,2608503,LAGOA DE ITAENGA,2611606,Recife,1
15264,4110201,INÁCIO MARTINS,4110706,Irati,5
11083,3121001,DATAS,3167202,Sete Lagoas,1
15945,4125704,SÃO MIGUEL DO IGUAÇU,4125704,São Miguel do Iguaçu,2
6343,2707305,Porto Calvo,2707305,Porto Calvo,4
7951,2916401,Itapetinga,2927408,Salvador,3
4095,2409803,Pedro Velho,2404200,Goianinha,1
20289,5212303,LEOPOLDO DE BULHÕES,5220603,Silvânia,1
4033,2402402,Carnaúba dos Dantas,2403103,Currais Novos,2
15205,4103040,Boa Ventura de São Roque,4109401,Guarapuava,2
17574,4311155,JÓIA,4310207,Ijuí,5
16405,4202305,Biguaçu,4205407,Florianópolis,6
2942,2202851,CORONEL JOSÉ DIAS,2211001,Teresina,1
15193,4115358,MARIPÁ,4108809,GUAÍRA,1
15687,4117206,NOVA OLÍMPIA,4118006,PARAÍSO DO NORTE,1
14429,3531308,MONTE ALTO,3553708,TAQUARITINGA,1
12058,3303302,Niterói,3304565,Rio de Janeiro,1
19930,5203939,Buriti de Goiás,5208905,Goiás,3
10703,3148301,Paula Cândido,3152105,Ponte Nova,1
551,1500305,Afuá,1501402,Belém,3
15394,4103602,CAMBARÁ,4113700,Londrina,2
12722,3530003,MIRA ESTRELA,3510708,Cardoso,1
2852,2202505,CARACOL,2210607,SÃO RAIMUNDO NONATO,4
7917,2910404,Encruzilhada,2927408,Salvador,1
4961,2515708,SERRA GRANDE,2507507,João Pessoa,1
6783,2913408,Igaporã,2903904,Bom Jesus da Lapa,1
4124,2409605,PEDRA PRETA,2406700,Lajes,1
10441,3170404,UNAÍ,3147006,Paracatu,2
20317,5210901,ITAPACI,5221601,Uruaçu,1
19156,5105606,MATUPÁ,5103403,Cuiabá,1
14664,4103909,Campina da Lagoa,4104303,Campo Mourão,3
10189,3142908,MONTE AZUL,3142908,Monte Azul,2
9080,3100609,ÁGUA BOA,3112307,Capelinha,2
3627,2307601,Limoeiro do Norte,2307601,Limoeiro do Norte,4
3635,2313104,TABULEIRO DO NORTE,2307601,Limoeiro do Norte,3
15122,4112751,JESUÍTAS,4108205,Formosa do Oeste,1
7241,2919801,MACAÚBAS,2911709,Guanambi,1
7149,2919157,LAPÃO,2910800,Feira de Santana,1
20095,5219753,Santo Antônio do Descoberto,5212501,Luziânia,2
4021,2409506,Pedra Grande,2402600,Ceará-Mirim,1
14777,4122800,SALGADO FILHO,4104808,Cascavel,1
12121,3302254,ITATIAIA,3306305,Volta Redonda,2
12812,3515509,FERNANDÓPOLIS,3515509,FERNANDÓPOLIS,5
7710,2918704,LAFAIETE COUTINHO,2920502,Maracás,1
5012,2515500,SERRA BRANCA,2509701,Monteiro,2
17740,4321204,TAQUARA,4313409,Novo Hamburgo,4
2272,2112100,TIMBIRAS,2112100,Timbiras,1
3984,2401453,BARAÚNA,2401453,Baraúna,1
5398,2608404,JUREMA,2603702,Canhotinho,1
15468,4126009,SÃO SEBASTIÃO DA AMOREIRA,4113700,Londrina,4
15547,4110607,IPORÃ,4115200,Maringá,1
18928,5007307,RIO NEGRO,5007307,Rio Negro,1
6734,2904100,Boquira,2903201,Barreiras,1
11023,3133105,Itanhandu,3163706,São Lourenço,3
3960,2406908,LUCRÉCIA,2400604,Almino Afonso,1
7655,2924009,PAULO AFONSO,2918407,Juazeiro,2
6489,2806602,SANTO AMARO DAS BROTAS,2800308,Aracaju,5
18024,4309001,Giruá,4314902,Porto Alegre,1
9908,3150208,PIEDADE DE PONTE NOVA,3135506,Jequeri,1
14575,4122107,RIO BOM,4101408,APUCARANA,5
13850,3508702,CACONDE,3549706,São José do Rio Pardo,4
652,1600303,Macapá,1501402,Belém,2
11675,3201902,Domingos Martins,3205069,Venda Nova do Imigrante,1
1706,2103125,CENTRAL DO MARANHÃO,2103703,Cururupu,1
4463,2413300,SERRA DE SÃO BENTO,2411502,Santo Antônio,1
7685,2910107,DOM BASÍLIO,2919504,Livramento de Nossa Senhora,3
17314,4322806,Veranópolis,4305108,Caxias do Sul,3
6340,2704500,Maragogi,2707305,Porto Calvo,3
8138,2925956,RAFAEL JAMBEIRO,2928802,Santo Estevão,1
5889,2608701,Lagoa dos Gatos,2611606,Recife,1
12206,3537701,PIACATU,3502101,Andradina,1
3221,2312205,SANTA QUITÉRIA,2302800,CANINDÉ,1
17937,4304507,CANGUÇU,4314407,Pelotas,6
8266,2928950,SÃO DOMINGOS,2933000,Valente,2
19801,5209150,GOUVELÂNDIA,5208707,Goiânia,1
14237,3548807,São Caetano do Sul,3550308,São Paulo,3
17296,4313086,NOVA PÁDUA,4305108,Caxias do Sul,6
15135,4117222,NOVA SANTA ROSA,4108304,Foz do Iguaçu,1
7729,2921708,MORRO DO CHAPÉU,2921708,Morro do Chapéu,3
7329,2929354,SÃO JOSÉ DA VITÓRIA,2913606,Ilhéus,1
1349,1720150,SÃO FÉLIX DO TOCANTINS,1718204,PORTO NACIONAL,1
16424,4205506,Fraiburgo,4205407,Florianópolis,2
7664,2927606,SANTA BRÍGIDA,2918407,Juazeiro,1
415,1300680,Boa Vista do Ramos,1303403,Parintins,2
5370,2606309,GRANITO,2602001,Bodocó,2
15382,4101606,ARAPOTI,4113700,Londrina,1
7184,2928802,Santo Estêvão,2910800,Feira de Santana,6
12769,3503158,ARAPEÍ,3513405,CRUZEIRO,4
508,1500206,ACARÁ,1500206,Acará,1
18797,5212253,LAGOA SANTA,5002902,Cassilândia,1
11121,3167103,SERRO,3167202,Sete Lagoas,1
16127,4214805,Rio do Sul,4202404,Blumenau,3
2515,2201705,Bertolínia,2203909,Floriano,4
3441,2312700,Senador Pompeu,2304400,Fortaleza,1
904,1508001,Tomé-Açu,1506500,Santa Isabel do Pará,2
12041,3305505,Saquarema,3304557,Rio de Janeiro,1
7716,2915908,ITANAGRA,2921005,Mata de São João,1
3650,2304608,GENERAL SAMPAIO,2307650,Maracanaú,1
5175,2513703,SANTA RITA,2513703,Santa Rita,4
10358,3113701,Carlos Chagas,3144300,Nanuque,2
544,1100122,Ji-Paraná,1501402,Belém,1
6147,2708402,SÃO JOSÉ DA TAPERA,2700300,Arapiraca,1
20154,5203559,BONFINÓPOLIS,5217401,PIRES DO RIO,1
